id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,amount,is_fraud
125785,0.049893452327584,-0.1076843748618208,1.217941908909572,-0.6892775311612666,0.3500323388107607,0.200249263959976,0.6650742917312596,-0.1308050558960394,0.1496153291906612,0.4622526254295794,-0.0243840886340964,0.98683298442602,0.1485193191105739,0.5777119716016542,0.2042843216936499,0.963234047811818,0.330443138916085,0.6598734944321458,0.0567085470073966,-0.024782947498714,-0.1980824769936575,-0.6057323334075352,-0.0896497150603454,-0.0551329240796725,-0.320796325307183,0.1837419222045389,0.0505421456719688,0.104696969939336,15460.55,0
512139,-1.7045165212124185,2.599199263414968,-1.205390551666046,0.5035268915774673,-0.9496739599896844,3.226002264832025,-2.3230949360903512,-6.02771190844393,0.2733890173381638,-0.6988930885075612,0.9902737999824864,-0.7077802979248432,-1.891977209970506,-1.1831172146581477,-0.2876867550989426,-1.2309706875793731,-0.7223827986406642,-0.9906296537266904,-0.1699959324488801,-4.118596470540463,8.087080028016498,-6.450353017960277,6.343132317756874,-1.0750482999624311,0.3498809024854172,-0.2402610752267508,1.534445136055664,2.1541018884187397,23664.66,1
384124,-0.2704857301743351,0.1262879632154287,0.0577781599599577,0.1591098669191609,0.2134523917138193,-0.1605427780567828,0.0378526104743871,0.0051684095109571,-0.2585451628625968,-0.352260310115376,0.0769183198722734,-0.5205822220322577,-0.8753838383047258,-0.6384317563720155,-0.9084317792367776,-0.1615831017401655,-0.3978906294356917,-0.0747936428684551,-0.7776370141536891,-0.0238018274838382,0.0264063079194571,-0.1927036297726372,-0.1709725873785395,-0.5584352127330912,0.3221871080883604,-0.6208583042874222,0.1096090711785473,0.1475654287774534,4497.21,1
36032,-0.0312837611825408,-0.4141571101255338,0.7304010289244472,-2.149193548596663,0.3535632044744896,-0.3381274292780137,0.732251435612362,-0.1622789063072202,1.3575742014740602,0.0909097345890008,-1.0582755731238276,0.550656544930089,-1.5828675040432632,0.9506397230255732,0.2744575629177951,-0.0450493781606264,0.5144819277025654,-0.050153183918644,-0.3407459063923949,-0.2187349129431868,-0.0609697328053813,0.4087777707924413,-0.0516141292518812,0.2121143309718091,-0.5433553380149037,-0.3734046120207454,0.2257914238527074,0.4568029183254145,4331.1,0
370999,0.1549495803044996,-0.1662776851177407,0.4427087673279735,-0.4467198681839791,0.6347079692403516,0.2794700654735039,0.6055927907544832,-0.1299128183355423,0.26938040170916,0.4771945067600869,0.0210213077966347,0.7096835795006536,-0.6311633857556528,0.3822764877013579,0.2264484278472624,0.5344946768160938,0.7195212840025266,0.7350862952282448,0.4036570261068003,-0.1387753410012297,-0.1654786946397255,-0.3797199264193526,-0.0046655373399953,0.4683347313579525,-0.5530026686302888,0.2090177878262584,-0.1965497766077104,-0.0742845026491286,13119.86,1
263440,1.7409648211451565,-0.5031681698231841,0.1071238652643139,-0.4828331965379553,0.1885208470649636,-0.0503366992034193,0.4362331483326424,-0.1789588636718247,0.7558064244330828,0.7148952383936168,-0.1318154044040625,1.1932445897859063,-0.85533165034793,1.1259314524209645,-0.5917740778500998,0.4956257084719409,0.3186285683365565,0.0868087244726588,0.0700620672673811,-0.4525966134394504,-0.1993197641210557,-0.5884697840721194,0.3446783817889425,0.0257752210100094,-0.693512344171336,0.4165225316773254,-0.3241306807535549,-0.273830392606837,14723.42,0
384849,0.0221680184930928,-0.1814337783890265,0.4321335508597652,-0.0861102954786949,0.0571895842465221,0.8074249970034348,0.1186355066058734,-0.1488016985726398,0.2608977002021868,0.6841993625411411,0.3985703638793876,-0.093083321232993,-0.5962139516623526,-0.238925547613241,-0.505658439447705,-0.2642962844083779,-0.1230704489652731,-0.5252936825526029,0.3498033089257674,0.1394854953166171,0.022636459832309,0.5271196991335563,-0.0372589173146761,0.0394226150269493,-0.7075294322568733,1.3570733020066736,-0.909277108257608,-0.7731471174348891,18148.82,1
23210,0.313991658807474,-1.574892342877623,0.5432583028487806,-0.676361871227634,-0.2617735415274119,0.9154280225988842,0.2839403612654972,-0.1237201693253323,0.6305374636939046,0.6344866863065096,-1.7551526775856805,0.2376737267458695,-0.3010150812227538,0.398687035014737,-0.283220363239701,1.07104293097199,0.7132704777086181,-0.4346938095101511,0.3535758904048997,1.010090222614333,0.0247079333967303,-0.2418483491152261,-0.5902688182516167,-1.2106471921520827,0.2176541673314372,-0.5185882440806084,-0.2899417063971801,0.1764874143542392,11942.56,0
427077,-1.8049033952866893,1.5529695297758903,-1.6652784548031083,1.2229299027742149,-2.0457719998198987,-2.175503653057653,-1.8967544815238688,2.416111594757587,-2.111855131553681,-2.1115340124997943,1.3782773061458573,-1.531532056495534,1.4474324559876943,-1.5174887634352323,0.0967178330158148,-1.732067551697926,-2.0850558227023943,-2.0837343891373274,1.0350060283144753,-1.148347243440856,0.8337377289305881,-0.6462844899072094,-0.3284020327425748,0.9906770919872832,0.9068297565105868,0.1922020262321762,-1.392682132650802,-1.7371028058206446,21640.25,1
178892,-0.1982110662194989,-1.0184976397909271,-0.2648915866305997,-0.8036313749829441,-0.0031864989973984,0.7531236253127431,2.97045939195561,-0.2759180832756259,0.0284176698710966,0.1639771663178101,-0.5046679512008511,0.4441881636043057,-1.2641365932644495,1.6354725598387276,-0.9950905592216464,0.1767132735754108,0.2558636948969595,0.9632145333976134,-0.084413873992151,1.40096615803496,0.2400664360307133,1.016505395096955,1.6514271000962175,0.5848342745357745,1.6975836085943692,-0.7711577077181124,-0.5902435175058673,-0.0396583312787763,14088.34,0
377710,-0.2955825854102218,0.0568199375877259,0.1367230028423496,0.2390633412596663,-0.5482389303932909,0.5370368295215517,0.3448566918669971,-0.0268981984605955,-0.1879691865785644,-0.2496612614379703,0.2527185366415582,-0.255527925434424,0.5470190910540091,-0.392198712706462,2.305505393043275,-0.3298512890083754,-0.1896495367266714,-0.2407484293647858,-0.1051974743040358,-0.1836639268669859,0.0871660726896546,0.6475167377450003,0.1754349069843894,1.015235817062843,-0.3762070197489042,-0.4815911646045065,0.2381700673224674,-0.0310316714322111,9361.97,1
454137,-1.7045165212124185,2.599199263414968,-1.205390551666046,0.5035268915774673,-0.9496739599896844,3.226002264832025,-2.3230949360903512,-6.02771190844393,0.2733890173381638,-0.6988930885075612,0.9902737999824864,-0.7077802979248432,-1.891977209970506,-1.1831172146581477,-0.2876867550989426,-1.2309706875793731,-0.7223827986406642,-0.9906296537266904,-0.1699959324488801,-4.118596470540463,8.087080028016498,-6.450353017960277,6.343132317756874,-1.0750482999624311,0.3498809024854172,-0.2402610752267508,1.534445136055664,2.1541018884187397,11179.78,1
48245,-0.4297966515708145,-1.129723455843622,0.8505828738927126,-0.5042910851120074,-0.172333409971114,1.84421563752419,1.699387687452565,-0.0792405126875094,0.3362726736310449,0.136916409305171,-1.053650734864566,0.5554837431705743,0.1199162405729829,0.6304550561518033,-0.3632804760051594,1.2772332902169254,0.0920665045574141,1.3944898923158806,-0.7787216077830693,1.43834151674667,0.1518475103962929,0.4460249326375796,1.5165490661675731,-2.775096425226348,0.9063790469471676,-0.712716081404872,-0.3943599698350057,0.2643122237420902,19676.95,0
394307,0.2697263959772023,0.0260802891702215,-0.080988292576113,0.6394717853727513,-0.1169638433523602,0.2335323507974391,-0.198193522760087,0.033326840576919,-0.3177955224695544,-0.229458270506407,0.4543654137673794,-0.5363709191539207,-1.020853314810955,-0.6345581533900905,-1.281498456090043,-0.4280759049858633,-0.5761826683281367,-0.3541531769815393,0.0019087540089348,0.1116758810731851,0.0375987890262422,-0.2911929988849328,-0.2273968468368674,-0.3535520514560235,1.1206083242035425,0.2882902776516458,0.4646137284663157,0.6036040922970055,23805.83,1
345536,-0.2436336646112245,0.0927941162064137,-0.032429305810799,-0.0905580927556491,0.2903904529863403,-0.5057154317981696,-0.1300626534404477,-0.0687065204602661,-0.3139190276849994,-0.4451184331654889,0.5255178703038298,-0.5809476252980946,-1.5052153192913895,-0.5559655856148921,-0.3011033713117311,-0.3832645073040073,-0.5982656842933384,-0.1457125075434275,-0.3696369154449149,0.124793613667088,0.0498123373867459,-0.0901961306895842,-0.8997176557215637,-0.1972646859661992,0.1677152560952453,-1.2166058038046963,0.5232525182734677,0.6593448043134504,12505.55,1
403116,-0.408507410439025,-0.65335233282853,-0.1094907502823241,-0.1331642786119045,0.0642310031711228,0.6315983381332874,2.091112083692133,-0.3411905546968091,0.4391640859247273,0.8176133513590045,-0.0031817569372143,0.0108682886028888,-1.0245821474472308,0.5834906432130114,0.2315698117040581,0.1101460218030531,0.1549509009560235,0.5632944979765616,0.4759550911897073,-0.2411748287657179,-0.1921943487766865,0.5004139046858237,0.4639051111854489,1.3355020658208772,-0.5343590741348645,-1.549888773161031,0.3586261546083999,-0.3337647450765851,19114.02,1
274021,-0.0633186969516818,-0.2793367346916582,0.4412969432097861,-1.7113942023804616,0.2121554898642395,0.1732415174129554,0.4417575940130636,-0.0749535006084921,-0.235584723867664,0.4020020588589307,-0.2944573945494473,0.5068142222879132,0.5482195895636334,0.1980428301635845,-1.09387632630343,2.0349759753630683,0.7630710521353469,0.2311932658384872,0.4934134335717685,-0.1824785983397913,0.0002583039764141,0.5479590131391938,-0.1189827109016936,-0.9563134391897598,-0.4738346953073941,-0.5708412228846929,-0.3118173197574532,0.1152255481615547,9032.89,0
532256,-1.141143585075315,0.956775988752459,-1.1409842632939258,1.6580511640494928,-1.3302270334294803,-1.3249156187578448,-1.5178590402930645,0.9869137848522148,-2.0072433810134784,-1.7466530872578176,1.6657130229995554,-1.7080331148549095,0.7593788184141258,-1.7541129712292916,1.1808668566822853,-2.0064851211840917,-2.2571800062758234,-2.119203550842657,2.141298128201825,0.687259189341241,0.7731117168646008,0.7104153384353336,-0.3235794144962543,1.0909668056818014,-0.2956423333766728,0.8746100700419336,2.30560745932726,0.7437409475216865,13203.56,1
486869,-0.6813878342131321,0.6166881185491225,-0.7305021760259882,0.7834253179658087,-0.5221081216638425,-0.564856799846925,-0.6080164162312738,0.2027625840680364,-0.5712036299214367,-1.1747702668894044,1.378727903634504,-1.2935213257845652,1.2018564137342744,-1.395585744365642,0.1599414053399071,-1.3777922399741749,-1.0700761046920526,-0.7938331418912846,2.043300432157414,0.6767885302596913,0.3262283916318656,0.5983466830801702,-0.5258997997639727,-0.385115149896481,0.202001183821877,0.014043350680244,0.6405120474831473,1.2467880347056222,9766.46,1
538334,0.3067471256187018,0.5061938791334979,-0.5176434945906007,0.8032486087690038,2.072619862660392,-0.6392425015830091,0.6355698301337878,-0.6674051642173882,-0.6851132704081411,-0.1019443777700476,0.3373195103807626,-0.1837442606245372,-1.8320759198233767,-0.9122694495750732,-0.1976206304285821,3.4660936178425947,4.293624530328803,3.5524091800595183,-3.0748921739462864,-0.0118023824310554,-0.2311065410550646,-0.3967233820484831,-0.7538023950261792,-1.0318607811935576,0.355243180875794,0.6205704868099066,-0.0654033756567574,0.6291439083374444,12881.82,1
114201,-0.0691402541560378,-0.2783804932941798,2.331936964863062,-0.2898268488577815,0.0915766712903365,0.1901746713410486,0.4633419612915687,-0.1402128910383616,0.5961025175939447,0.416832087819954,-0.8800578907271197,1.001776431012206,0.6425551850901555,0.4751965510218598,0.340630446595033,0.4935857172189349,0.3440364688785611,0.3373229456923965,-0.481250407447734,-0.2831305029296815,-0.0748776435647485,0.3161046727502741,0.1339672605751437,1.5581908949675891,-0.11579215395081,-1.177815677384076,-0.23574755575699,-0.0620294055756711,10872.3,0
367703,-1.1114227213259191,0.2675493157201241,-1.0320786740319507,0.9864406958738694,-0.6880712440055547,-0.9986648506472452,-0.919204123559072,0.6608835029834037,-1.2312318337953128,-1.238534571203229,1.4092835780929842,-1.2603138162001128,-0.617275028768935,-1.3852443313370897,-0.0643108320072692,-1.3015219484802,-1.413721531189886,-1.2263916577709475,1.1965328661454175,-0.0455576594171518,0.3103975824361104,-0.2224311466093189,0.3085613402683672,-0.7900861954553751,0.7020426535618348,1.0347843575063675,1.342358145106948,-0.2214202844074323,21346.0,1
507619,-1.0697185230127948,0.8406670237869436,-1.1463438449996484,1.3420154810171618,-1.2328845137363262,-1.809640184889027,-1.486216900952375,0.8598211126080297,-1.834393214028348,-1.8678602989296305,1.7989232926456875,-1.71106622470471,0.6254504530496782,-1.8396409292292828,1.9208427169020008,-2.0345922457690264,-2.2023136239569774,-2.1094905430839845,2.627827348355072,0.9247530570150816,0.6737003500781241,-0.0494072375930614,0.0244055088766488,0.8945618562026605,-0.1055965436854254,1.159056048076495,2.24007911195154,0.7357928137019234,5998.6,1
